-6.569702 -5.814758 -3.84137 -9.137024 -7.237061
-8.479004 -8.068481 -7.537781 -10.55029 -9.151123
-7.814575 -7.044128 -6.624939 -11.20331 -9.556824
-8.18634 -7.730408 -7.02655 -11.11035 -9.413818
-4.823364 1.893677 -1.904419 -8.720276 -5.770935
-7.385376 -9.183472 -6.981384 -9.929382 -7.604736
-8.262695 -8.194702 -7.334717 -10.55811 -9.10553
-7.576477 -6.427795 -6.057495 -11.02161 -9.194092
-7.846191 -7.191467 -6.596985 -10.63867 -9.008423
-1.705688 -2.66449 0.3986206 1.968994 -3.831116
-1.998474 -3.980774 1.095276 2.289612 -2.905212
-7.502747 -7.238281 -6.032043 -9.747925 -8.389038
-7.889954 -7.396545 -6.717896 -10.41724 -8.947327
-6.916931 -6.920349 -4.614868 -7.775269 -6.893677
-5.23645 -4.294495 -1.018494 -3.721741 -0.3239136
-6.17804 -5.793335 -3.195557 -7.281738 -5.849731
-7.18811 -7.33374 -4.991089 -8.058472 -7.237915
-7.025757 -6.949768 -3.963013 -8.227234 -6.518799
-6.820679 -6.641052 -3.847351 -7.640686 -5.944092
-1.141052 -3.979126 -2.325684 0.6661377 -3.976013
-3.017883 -3.830994 -2.670044 -2.92041 -4.099121
-6.023926 -6.398193 -2.931885 -7.191772 -6.035706
-8.0802 -7.72644 -6.644897 -9.118347 -8.529419
-8.402832 -8.285278 -6.90155 -9.312805 -8.873962
-8.445435 -8.304077 -6.730225 -9.42572 -9.030579
-8.178406 -8.07019 -6.538086 -9.245361 -8.999939
-8.271362 -8.070312 -6.672546 -9.252197 -8.999878
-8.060059 -7.357849 -6.992737 -11.06116 -9.429138
-3.718872 -0.02148438 -1.007019 -4.702393 -1.171753
-4.236816 -0.4361572 -1.312927 -5.801636 -4.191467
-9.714111 -7.136169 -6.394043 -9.106079 -7.261292
-9.740112 -7.341309 -6.625854 -9.069031 -7.235413
-6.521118 -6.443115 -5.936768 -6.37915 -7.772156
-7.159973 -6.117981 -5.496948 -7.34314 -8.215332
-7.665649 -6.578369 -6.26593 -7.834351 -8.162048
-8.041931 -7.5849 -6.48938 -8.288635 -8.677917
0.8967896 -6.588745 -3.783386 0.4559326 -5.413208
0.868042 -3.811279 -3.909851 -0.4535522 -3.933289
-5.886963 -7.159729 -4.933533 -8.665039 -5.981262
-6.339905 -7.880371 -5.877869 -9.232117 -6.726318
-7.814575 -7.044128 -6.624939 -11.20331 -9.556824
-8.18634 -7.730408 -7.02655 -11.11035 -9.413818
-4.55365 2.856506 -3.562134 -8.38562 -4.82196
-3.174194 3.318848 -2.807251 -10.75214 -4.748962
-8.394958 -8.343506 -7.402466 -10.60608 -9.151367
-7.576477 -6.427795 -6.057495 -11.02161 -9.194092
-4.537231 -3.675049 2.828674 -6.804199 -5.587646
-7.552979 -7.295227 -6.105347 -9.940857 -8.548401
-4.314453 -4.75293 -3.111511 -4.290771 -2.014526
-6.917358 -5.742859 -5.604919 -5.665649 -5.316895
-7.11377 -9.039551 -6.244446 -7.050781 -5.937744
-3.723511 1.41687 -3.329956 2.521606 -5.452576
-3.789551 -4.405457 -2.696594 -2.290344 -3.991272
-3.257996 -3.992981 -2.405212 -2.970154 -3.909607
-4.526184 -2.790222 1.611023 -5.404358 -3.531555
-3.863403 -2.939087 1.4646 -5.13501 -3.562256
-6.629272 -6.502197 -3.286072 -7.44989 -6.558411
-7.538391 -6.929504 -4.612305 -8.088501 -6.4151
-7.750977 -6.961792 -6.258423 -11.22113 -7.613647
-2.195068 -1.703125 2.628479 -6.743286 -6.094055
-5.69519 -5.780823 -2.96759 -7.516846 -5.960388
-8.217102 -7.946472 -7.266602 -10.47955 -9.151917
-8.227112 -8.249084 -7.286011 -10.52734 -9.144043
-8.376099 -7.846313 -7.174438 -11.17706 -9.582642
-8.448975 -8.210693 -7.459595 -10.75818 -9.312744
-2.048462 -5.006531 -2.936401 3.332825 -2.481506
-8.347839 -8.0578 -7.38092 -10.49591 -9.073059
-8.29834 -8.262695 -7.361511 -10.64026 -9.170288
-8.31958 -7.69574 -7.166321 -11.11481 -9.569824
2.529236 -6.690796 -2.131653 -2.767517 -4.212036
-5.343262 -4.727173 -3.138794 -7.990662 -5.937073
-8.204163 -7.814392 -7.294617 -10.41223 -8.929321
-7.161438 -7.331055 -5.772888 -7.669373 -8.548462
-1.225708 -1.938477 -0.8810425 -1.406921 -3.147522
-3.298584 0.5349121 0.4726562 -5.625 -2.411743
-6.856567 -5.007202 -4.842957 -7.056152 -5.51123
-7.271606 -6.02002 -5.640747 -7.322083 -5.876953
-6.916931 -6.920349 -4.614868 -7.775269 -6.893677
-6.281555 -6.015869 -3.666016 -7.552673 -6.654236
-5.589966 -4.050781 -0.432373 -7.160583 -5.024048
-8.154907 -7.630615 -4.919678 -9.025452 -6.32782
-7.690308 -7.173706 -4.335754 -8.798828 -7.061035
-4.485657 -5.223511 -2.132385 -5.444336 2.503357
-4.968994 -5.570435 -2.893127 -5.610168 3.318115
-7.09491 -6.984436 -5.509277 -8.859436 -6.92749
-7.313721 -7.761841 -6.452942 -9.531372 -7.425781
-7.893677 -7.255676 -6.845154 -11.03448 -9.406006
-4.103027 0.2108154 -0.8880615 -5.789673 -5.766663
-4.212646 1.273682 -0.5402832 -4.986572 -5.846802
-8.289124 -7.954468 -7.377441 -10.32715 -9.039429
-8.397644 -8.288879 -7.573425 -10.45612 -9.197937
0.3612061 -4.908386 -2.211792 -2.447998 -3.182068
-2.835754 -5.970398 -3.546631 -4.338196 -3.137024
-8.347534 -7.98645 -7.375732 -10.61566 -9.082336
-8.260498 -8.155762 -7.36499 -10.44415 -9.026733
-7.854004 -7.229553 -6.724365 -11.05499 -9.311035
-8.228394 -8.011047 -7.19928 -10.89716 -9.246399
-3.394775 -4.771729 -2.430054 -1.413757 -3.680054
-8.882935 -6.33136 -5.527527 -8.263123 -6.406311
-7.814575 -7.044128 -6.624939 -11.20331 -9.556824
-8.18634 -7.730408 -7.02655 -11.11035 -9.413818
-3.806335 -5.290955 -2.762329 -7.232361 -5.041382
-6.746765 -7.115967 -5.499207 -8.981689 -6.859802
-7.246582 -7.847168 -6.08667 -9.679565 -7.507446
-3.5755 -5.113342 -5.571106 -2.925415 -3.869507
-7.748047 0.1965942 -2.713989 -4.490967 -3.048889
-8.319153 -3.372864 -3.82489 -6.674011 -8.170532
-7.490784 -6.29718 -6.041809 -6.312744 -5.773376
-8.902466 -7.822876 -6.049561 -9.133423 -6.881104
-9.120728 -7.895325 -6.230408 -9.166199 -6.761536
-9.491394 -7.988098 -6.523315 -9.273132 -6.69635
-9.55481 -7.561462 -6.620483 -9.260193 -6.568787
-9.414429 -7.902161 -6.442505 -9.192322 -6.520508
-7.099243 -9.069458 -6.280151 -6.897339 -5.812317
-6.568909 -7.506592 -4.204346 -6.644165 -0.6152344
-7.262878 -8.266724 -6.425537 -7.117065 -6.055542
-7.52832 -8.234009 -6.702026 -7.415771 -6.173096
-9.109802 -8.418579 -7.608154 -7.993347 -9.19928
2.217712 1.63739 -2.35553 -5.342285 -5.020935
-3.212341 -6.529297 -3.270081 -3.812439 -3.565186
